0
0
0
0
0
0
0
0
3
3
6
3
3
4
9
11
13
14
15
14
10
7
8
6
3
4
0
-3
-2
-1
-3
-5
-8
-9
-12
-12
-15
-15
-15
-13
-9
-9
-8
-6
-5
-6
-8
-6
-5
-4
-5
-6
-4
-5
-1
-1
-1
-1
-1
-3
-4
-2
-1
0
2
6
12
20
37
58
87
123
164
205
244
277
291
287
253
197
117
25
-71
-150
-150
-150
-150
-150
-134
-90
-58
-35
-18
-10
-7
-6
-8
-8
-10
-7
-4
1
2
4
4
5
4
3
3
5
6
10
15
19
20
24
21
22
20
20
19
20
20
20
22
22
21
20
19
19
18
18
16
18
17
20
21
22
22
22
26
26
27
31
32
34
40
44
48
52
57
62
64
64
68
71
72
75
77
79
82
86
87
88
86
84
80
81
79
81
78
75
74
71
67
61
56
51
47
39
36
31
28
25
23
20
18
15
11
10
6
2
-1
-2
-1
-3
-3
-2
-2
-2
-3
-4
-4
-6
-7
-9
-7
-6
-4
-2
0
0
1
-2
-1
-3
-2
-2
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
3
0
2
4
3
6
3
1
1
2
1
3
3
4
3
2
2
1
1
1
-2
-2
-3
-3
-3
-3
-3
-3
-2
-5
-7
-10
-10
-14
-15
-11
-10
-10
-8
-7
-7
-9
-11
-14
-15
-16
-15
-16
-14
-13
-15
-13
-14
-15
-17
-14
-14
-13
-14
-10
-7
-5
-2
-1
2
2
5
6
7
4
4
2
1
-3
-3
-2
-4
-4
-8
-10
-13
-12
-11
-10
-7
-8
-6
-7
-3
-8
-5
-4
-5
0
0
0
0
0
0
0
0
3
3
6
3
3
4
9
11
13
14
15
14
10
7
8
6
3
4
0
-3
-2
-1
-3
-5
-8
-9
-12
-12
-15
-15
-15
-13
-9
-9
-8
-6
-5
-6
-8
-6
-5
-4
-5
-6
-4
-5
-1
-1
-1
-1
-1
-3
-4
-2
-1
0
2
6
12
20
37
58
87
123
164
205
244
277
291
287
253
197
117
25
-71
-150
-150
-150
-150
-150
-134
-90
-58
-35
-18
-10
-7
-6
-8
-8
-10
-7
-4
1
2
4
4
5
4
3
3
5
6
10
15
19
20
24
21
22
20
20
19
20
20
20
22
22
21
20
19
19
18
18
16
18
17
20
21
22
22
22
26
26
27
31
32
34
40
44
48
52
57
62
64
64
68
71
72
75
77
79
82
86
87
88
86
84
80
81
79
81
78
75
74
71
67
61
56
51
47
39
36
31
28
25
23
20
18
15
11
10
6
2
-1
-2
-1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
-3
-3
-2
-2
-2
-3
-4
-4
-6
-7
-9
-7
-6
-4
-2
0
0
1
-2
-1
-3
-2
-2
0
3
0
2
4
3
6
3
1
1
2
1
3
3
4
3
2
2
1
1
1
-2
-2
-3
-3
-3
-3
-3
-3
-2
-5
-7
-10
-10
-14
-15
-11
-10
-10
-8
-7
-7
-9
-11
-14
-15
-16
-15
-16
-14
-13
-15
-13
-14
-15
-17
-14
-14
-13
-14
-10
-7
-5
-2
-1
2
2
5
6
7
4
4
2
1
-3
-3
-2
-4
-4
-8
-10
-13
-12
-11
-10
-7
-8
-6
-7
-3
-8
-5
-4
-5
0
0
0
0
0
0
0
0
3
3
6
3
3
4
9
11
13
14
15
14
10
7
8
6
3
4
0
-3
-2
-1
-3
-5
-8
-9
-12
-12
-15
-15
-15
-13
-9
-9
-8
-6
-5
-6
-8
-6
-5
-4
-5
-6
-4
-5
-1
-1
-1
-1
-1
-3
-4
-2
